ccode,year,Fd1y,Fd2y,Fd3y,Fd4y,Fd5y,Fd6y,R_B,R_N,L1R_B,L2R_B,L3R_B,L1R_N,L2R_N,L3R_N,D1y,L1D1y,L2D1y,L3D1y,D1d_y,L1D1d_y,L2D1d_y,L3D1d_y
36,1981,.033194222,.01088462,.057192281,.10968579,.15068781,.17647225,0,0,0,0,0,0,0,0,.0335642099380493,.030524168163538,.040559645742178,.0089823342859745,.0058059999719262,-.0056670000776649,.006089000031352,.0054120002314448
36,1982,-.022309601,.023998059,.076491565,.1174936,.14327803,.20104656,0,0,0,0,0,0,0,0,.0331942215561867,.0335642099380493,.030524168163538,.040559645742178,-.0139100002124906,.0058059999719262,-.0056670000776649,.006089000031352
36,1983,.046307661,.098801166,.1398032,.16558763,.22335616,.26216435,0,0,0,0,0,0,0,0,-.0223096013069153,.0331942215561867,.0335642099380493,.030524168163538,.0092350002378225,-.0139100002124906,.0058059999719262,-.0056670000776649
36,1984,.052493505,.09349554,.11927997,.17704849,.21585669,.2511647,0,0,0,0,0,0,0,0,.046307660639286,-.0223096013069153,.0331942215561867,.0335642099380493,.0141770001500845,.0092350002378225,-.0139100002124906,.0058059999719262
36,1985,.041002035,.066786461,.12455498,.16336317,.19867119,.19491786,0,0,0,0,0,0,0,0,.052493505179882,.046307660639286,-.0223096013069153,.0331942215561867,.0399850010871887,.0141770001500845,.0092350002378225,-.0139100002124906
36,1986,.025784425,.083552942,.12236114,.15766916,.15391582,.15828046,0,0,0,0,0,0,0,0,.0410020351409912,.052493505179882,.046307660639286,-.0223096013069153,.0180409997701645,.0399850010871887,.0141770001500845,.0092350002378225
36,1987,.05776852,.09657672,.13188474,.1281314,.13249604,.17311598,0,0,0,0,0,0,0,0,.0257844254374504,.0410020351409912,.052493505179882,.046307660639286,.0191869996488094,.0180409997701645,.0399850010871887,.0141770001500845
36,1988,.038808197,.074116215,.070362888,.074727528,.11534747,.15586358,0,0,0,0,0,0,0,0,.0577685199677944,.0257844254374504,.0410020351409912,.052493505179882,.0388359986245632,.0191869996488094,.0180409997701645,.0399850010871887
36,1989,.035308015,.031554684,.035919324,.076539263,.11705537,.1559487,0,0,0,0,0,0,0,0,.0388081967830658,.0577685199677944,.0257844254374504,.0410020351409912,.1034559980034828,.0388359986245632,.0191869996488094,.0180409997701645
36,1990,-.0037533299,.00061130919,.041231249,.081747353,.12064068,.16012876,0,0,0,0,0,0,0,0,.035308014601469,.0388081967830658,.0577685199677944,.0257844254374504,.0229460000991821,.1034559980034828,.0388359986245632,.0191869996488094
36,1991,.0043646391,.044984579,.085500687,.12439401,.16388209,.20335825,0,0,0,0,0,0,0,0,-.0037533298600465,.035308014601469,.0388081967830658,.0577685199677944,.0253979992121458,.0229460000991821,.1034559980034828,.0388359986245632
36,1992,.04061994,.081136048,.12002937,.15951745,.19899361,.243395,0,0,0,0,0,0,0,0,.0043646390549839,-.0037533298600465,.035308014601469,.0388081967830658,.0078070000745356,.0253979992121458,.0229460000991821,.1034559980034828
36,1993,.040516108,.079409435,.11889751,.15837367,.20277506,.25284314,0,0,0,0,0,0,0,0,.0406199395656586,.0043646390549839,-.0037533298600465,.035308014601469,.0119300000369549,.0078070000745356,.0253979992121458,.0229460000991821
36,1994,.038893323,.078381397,.11785755,.16225894,.212327,.25100571,0,0,0,0,0,0,0,0,.0405161082744598,.0406199395656586,.0043646390549839,-.0037533298600465,.0378369987010956,.0119300000369549,.0078070000745356,.0253979992121458
36,1995,.039488073,.078964226,.12336563,.17343369,.21211238,.23141292,0,0,0,0,0,0,0,0,.0388933233916759,.0405161082744598,.0406199395656586,.0043646390549839,.0309810005128384,.0378369987010956,.0119300000369549,.0078070000745356
36,1996,.039476153,.083877549,.13394561,.1726243,.19192484,.23045412,0,0,0,0,0,0,0,0,.039488073438406,.0388933233916759,.0405161082744598,.0406199395656586,.018053999170661,.0309810005128384,.0378369987010956,.0119300000369549
36,1997,.044401396,.094469465,.13314816,.15244871,.19097799,.22166103,0,0,0,0,0,0,0,0,.0394761525094509,.039488073438406,.0388933233916759,.0405161082744598,.0287609994411469,.018053999170661,.0309810005128384,.0378369987010956
36,1998,.050068069,.088746756,.1080473,.14657657,.17725962,.21871634,0,0,0,0,0,0,0,0,.0444013960659504,.0394761525094509,.039488073438406,.0388933233916759,.0248310007154942,.0287609994411469,.018053999170661,.0309810005128384
36,1999,.038678691,.057979234,.096508503,.12719154,.16864826,.20068374,0,0,0,0,0,0,0,0,.0500680692493916,.0444013960659504,.0394761525094509,.039488073438406,.0483670011162758,.0248310007154942,.0287609994411469,.018053999170661
36,2000,.019300543,.057829812,.08851286,.12996957,.16200505,.19178559,0,0,0,0,0,0,0,0,.0386786907911301,.0500680692493916,.0444013960659504,.0394761525094509,.0274299997836351,.0483670011162758,.0248310007154942,.0287609994411469
36,2001,.038529269,.069212317,.11066903,.14270452,.17248505,.20998234,0,0,0,0,0,0,0,0,.0193005427718163,.0386786907911301,.0500680692493916,.0444013960659504,.0255299992859364,.0274299997836351,.0483670011162758,.0248310007154942
36,2002,.030683048,.072139762,.10417524,.13395578,.17145306,.20843446,0,0,0,0,0,0,0,0,.0385292693972588,.0193005427718163,.0386786907911301,.0500680692493916,.0628819987177849,.0255299992859364,.0274299997836351,.0483670011162758
36,2003,.041456714,.073492199,.10327274,.14077002,.17775142,.195871,0,0,0,0,0,0,0,0,.0306830480694771,.0385292693972588,.0193005427718163,.0386786907911301,.0961370021104813,.0628819987177849,.0255299992859364,.0274299997836351
36,2004,.032035481,.061816022,.099313296,.13629471,.15441428,.17447308,0,0,0,0,0,0,0,0,.0414567142724991,.0306830480694771,.0385292693972588,.0193005427718163,.0615839995443821,.0961370021104813,.0628819987177849,.0255299992859364
36,2005,.029780542,.067277819,.10425922,.1223788,.14243759,.1661658,0,0,0,0,0,0,0,0,.032035481184721,.0414567142724991,.0306830480694771,.0385292693972588,.0642869994044304,.0615839995443821,.0961370021104813,.0628819987177849
36,2006,.037497275,.074478686,.092598259,.11265706,.13638526,.17272776,0,0,0,0,0,0,0,0,.0297805424779654,.032035481184721,.0414567142724991,.0306830480694771,.0582920014858246,.0642869994044304,.0615839995443821,.0961370021104813
36,2007,.036981408,.055100977,.075159773,.09888798,.13523048,.16092904,0,0,0,0,0,0,0,0,.0374972745776176,.0297805424779654,.032035481184721,.0414567142724991,.1171759963035583,.0582920014858246,.0642869994044304,.0615839995443821
36,2008,.018119572,.038178369,.061906576,.098249078,.12394764,.15004221,1,1,0,0,0,0,0,0,.0369814075529575,.0374972745776176,.0297805424779654,.032035481184721,.0816200003027916,.1171759963035583,.0582920014858246,.0642869994044304
36,2009,.020058796,.043787003,.080129504,.10582806,.13192263,.15613873,0,0,1,0,0,1,0,0,.0181195717304945,.0369814075529575,.0374972745776176,.0297805424779654,.014483000151813,.0816200003027916,.1171759963035583,.0582920014858246
36,2010,.023728207,.060070705,.085769266,.11186384,.13607994,.16373767,0,0,0,1,0,0,1,0,.0200587958097458,.0181195717304945,.0369814075529575,.0374972745776176,.0074339997954667,.014483000151813,.0816200003027916,.1171759963035583
36,2011,.036342498,.062041059,.08813563,.11235174,.14000948,,0,0,0,0,1,0,0,1,.0237282067537308,.0200587958097458,.0181195717304945,.0369814075529575,-.0387800000607967,.0074339997954667,.014483000151813,.0816200003027916
36,2012,.025698561,.051793136,.076009244,.10366698,,,0,0,0,0,0,0,0,0,.0363424979150295,.0237282067537308,.0200587958097458,.0181195717304945,-.0134079996496439,-.0387800000607967,.0074339997954667,.014483000151813
36,2013,.026094574,.050310679,.077968419,,,,0,0,0,0,0,0,0,0,.0256985612213612,.0363424979150295,.0237282067537308,.0200587958097458,.0402770005166531,-.0134079996496439,-.0387800000607967,.0074339997954667
40,1928,.014376389,-.013605088,-.097242877,-.20615363,-.239931,-.2313817,0,0,0,0,0,0,0,0,.0454155653715134,.0297314524650574,.0167887676507235,.0655991956591606,.0035449999850243,.0064260000362992,.0502290017902851,.0032530000898987
40,1929,-.027981477,-.11161926,-.22053,-.25430736,-.24575806,-.22648114,0,0,0,0,0,0,0,0,.0143763888627291,.0454155653715134,.0297314524650574,.0167887676507235,-.0489189997315407,.0035449999850243,.0064260000362992,.0502290017902851
40,1930,-.083637789,-.19254854,-.22632591,-.21777661,-.19849969,-.1691018,0,0,0,0,0,0,0,0,-.0279814768582582,.0143763888627291,.0454155653715134,.0297314524650574,.0502820014953613,-.0489189997315407,.0035449999850243,.0064260000362992
40,1931,-.10891075,-.14268811,-.13413881,-.11486189,-.085464008,-.03353104,1,0,0,0,0,0,0,0,-.0836377888917923,-.0279814768582582,.0143763888627291,.0454155653715134,-.14410799741745,.0502820014953613,-.0489189997315407,.0035449999850243
40,1932,-.033777367,-.025228057,-.0059511438,.023446739,.075379707,.19548163,0,0,1,0,0,0,0,0,-.1089107468724251,-.0836377888917923,-.0279814768582582,.0143763888627291,.0519159995019436,-.14410799741745,.0502820014953613,-.0489189997315407
40,1933,.0085493093,.027826224,.057224106,.10915707,.22925898,,1,0,0,1,0,0,0,0,-.033777367323637,-.1089107468724251,-.0836377888917923,-.0279814768582582,-.0123420003801584,.0519159995019436,-.14410799741745,.0502820014953613
40,1963,.061243538,.096045285,.1524739,.18255438,.22727752,.2900362,0,0,0,0,0,0,0,0,.0413826741278172,.0264867525547743,.055379793047905,.0791053101420403,.0086639998480678,.0076779997907579,.0115719996392727,.0151129998266697
40,1964,.034801751,.091230363,.12131085,.16603398,.22879265,.28425294,0,0,0,0,0,0,0,0,.0612435378134251,.0413826741278172,.0264867525547743,.055379793047905,.0170290004462004,.0086639998480678,.0076779997907579,.0115719996392727
40,1965,.056428615,.086509094,.13123223,.1939909,.24945119,.30060089,0,0,0,0,0,0,0,0,.0348017513751984,.0612435378134251,.0413826741278172,.0264867525547743,.0240480005741119,.0170290004462004,.0086639998480678,.0076779997907579
40,1966,.030080479,.074803606,.13756227,.19302256,.24417225,.30625087,0,0,0,0,0,0,0,0,.0564286150038242,.0348017513751984,.0612435378134251,.0413826741278172,.0194659996777773,.0240480005741119,.0170290004462004,.0086639998480678
40,1967,.044723131,.1074818,.16294208,.21409178,.27617037,.32507473,0,0,0,0,0,0,0,0,.0300804786384106,.0564286150038242,.0348017513751984,.0612435378134251,.0080159995704889,.0194659996777773,.0240480005741119,.0170290004462004
40,1968,.062758669,.11821896,.16936865,.23144726,.28035161,.31977299,0,1,0,0,0,0,0,0,.0447231307625771,.0300804786384106,.0564286150038242,.0348017513751984,.0107570001855493,.0080159995704889,.0194659996777773,.0240480005741119
40,1969,.055460285,.10660997,.16868858,.21759292,.2570143,.25337696,0,0,0,0,0,1,0,0,.062758669257164,.0447231307625771,.0300804786384106,.0564286150038242,.0226860009133816,.0107570001855493,.0080159995704889,.0194659996777773
40,1970,.051149689,.1132283,.16213265,.20155403,.19791667,.24370113,0,0,0,0,0,0,1,0,.0554602853953838,.062758669257164,.0447231307625771,.0300804786384106,.014750000089407,.0226860009133816,.0107570001855493,.0080159995704889
40,1971,.06207861,.11098296,.15040435,.14676699,.19255145,.24335125,0,0,0,0,0,0,0,1,.0511496886610985,.0554602853953838,.062758669257164,.0447231307625771,.0276170000433922,.014750000089407,.0226860009133816,.0107570001855493
40,1972,.048904352,.088325739,.08468838,.13047284,.18127266,.17916612,0,0,0,0,0,0,0,0,.0620786100625992,.0511496886610985,.0554602853953838,.062758669257164,.0237799994647503,.0276170000433922,.014750000089407,.0226860009133816
40,1973,.039421383,.035784028,.08156848,.1323683,.13026176,.18382877,0,0,0,0,0,0,0,0,.0489043518900871,.0620786100625992,.0511496886610985,.0554602853953838,-.0091110002249479,.0237799994647503,.0276170000433922,.014750000089407
40,1974,-.0036373567,.0421471,.092946909,.090840377,.14440738,.16172223,0,0,0,0,0,0,0,0,.0394213832914829,.0489043518900871,.0620786100625992,.0511496886610985,.0022760001011193,-.0091110002249479,.0237799994647503,.0276170000433922
40,1975,.045784455,.09658426,.094477728,.14804474,.16535959,.16391665,0,0,0,0,0,0,0,0,-.0036373566836119,.0394213832914829,.0489043518900871,.0620786100625992,.0279810000211,.0022760001011193,-.0091110002249479,.0237799994647503
40,1976,.050799809,.048693273,.10226028,.11957513,.11813218,.13824472,0,0,0,0,0,0,0,0,.045784454792738,-.0036373566836119,.0394213832914829,.0489043518900871,.0338770002126694,.0279810000211,.0022760001011193,-.0091110002249479
40,1977,-.0021065352,.051460464,.068775319,.067332372,.087444916,.1171758,0,0,0,0,0,0,0,0,.0507998093962669,.045784454792738,-.0036373566836119,.0394213832914829,.0184519998729229,.0338770002126694,.0279810000211,.0022760001011193
40,1978,.053567,.070881851,.069438905,.089551449,.11928233,.11979508,0,0,0,0,0,0,0,0,-.0021065352484584,.0507998093962669,.045784454792738,-.0036373566836119,.0448069982230663,.0184519998729229,.0338770002126694,.0279810000211
40,1979,.017314853,.015871909,.035984449,.065715328,.066228077,.091214865,0,0,0,0,0,0,0,0,.053566999733448,-.0021065352484584,.0507998093962669,.045784454792738,.0365509986877441,.0448069982230663,.0184519998729229,.0338770002126694
40,1980,-.0014429447,.018669598,.048400477,.048913229,.073900014,.096913941,0,0,0,0,0,0,0,0,.0173148531466722,.053566999733448,-.0021065352484584,.0507998093962669,.0294250007718801,.0365509986877441,.0448069982230663,.0184519998729229
40,1981,.020112542,.049843423,.050356176,.075342961,.098356888,.11192857,0,0,0,0,0,0,0,0,-.0014429447473958,.0173148531466722,.053566999733448,-.0021065352484584,.0277970004826784,.0294250007718801,.0365509986877441,.0448069982230663
40,1982,.029730881,.030243633,.055230416,.078244343,.091816023,.12477483,0,1,0,0,0,0,0,0,.0201125424355268,-.0014429447473958,.0173148531466722,.053566999733448,-.0067420001141727,.0277970004826784,.0294250007718801,.0365509986877441
40,1983,.00051275251,.025499538,.048513465,.062085144,.095043942,.13391469,0,0,0,0,0,1,0,0,.0297308806329966,.0201125424355268,-.0014429447473958,.0173148531466722,-.0140289999544621,-.0067420001141727,.0277970004826784,.0294250007718801
40,1984,.024986785,.048000712,.061572392,.094531193,.13340195,.17685837,0,0,0,0,0,0,1,0,.0005127525073476,.0297308806329966,.0201125424355268,-.0014429447473958,.0192779991775751,-.0140289999544621,-.0067420001141727,.0277970004826784
40,1985,.023013927,.036585607,.069544405,.10841516,.15187158,.18628785,0,0,0,0,0,0,0,1,.0249867849051952,.0005127525073476,.0297308806329966,.0201125424355268,.0096589997410774,.0192779991775751,-.0140289999544621,-.0067420001141727
40,1986,.01357168,.046530481,.08540123,.12885764,.16327392,.18420917,0,0,0,0,0,0,0,0,.0230139270424843,.0249867849051952,.0005127525073476,.0297308806329966,.0123180001974106,.0096589997410774,.0192779991775751,-.0140289999544621
40,1987,.032958802,.07182955,.11528596,.14970224,.17063749,.17590559,0,0,0,0,0,0,0,0,.0135716795921326,.0230139270424843,.0249867849051952,.0005127525073476,.0191799998283386,.0123180001974106,.0096589997410774,.0192779991775751
40,1988,.038870748,.082327165,.11674344,.13767868,.14294678,.16696796,0,0,0,0,0,0,0,0,.0329588018357754,.0135716795921326,.0230139270424843,.0249867849051952,.0038519999943674,.0191799998283386,.0123180001974106,.0096589997410774
40,1989,.043456417,.077872694,.098807938,.10407604,.12809722,.15477706,0,0,0,0,0,0,0,0,.0388707481324673,.0329588018357754,.0135716795921326,.0230139270424843,.0250780005007982,.0038519999943674,.0191799998283386,.0123180001974106
40,1990,.034416273,.055351518,.060619611,.084640801,.11132064,.13530378,0,0,0,0,0,0,0,0,.0434564165771008,.0388707481324673,.0329588018357754,.0135716795921326,.02364999987185,.0250780005007982,.0038519999943674,.0191799998283386
40,1991,.020935247,.026203342,.050224528,.076904364,.10088751,.1229377,0,0,0,0,0,0,0,0,.0344162732362747,.0434564165771008,.0388707481324673,.0329588018357754,.0095830000936985,.02364999987185,.0250780005007982,.0038519999943674
40,1992,.0052680946,.029289281,.055969119,.079952262,.10200246,.13760212,0,1,0,0,0,0,0,0,.0209352467209101,.0344162732362747,.0434564165771008,.0388707481324673,.0098379999399185,.0095830000936985,.02364999987185,.0250780005007982
40,1993,.024021186,.050701022,.074684165,.09673436,.13233402,.1682339,0,0,0,0,0,1,0,0,.0052680945955217,.0209352467209101,.0344162732362747,.0434564165771008,.0073230001144111,.0098379999399185,.0095830000936985,.02364999987185
40,1994,.026679838,.050662979,.072713174,.10831285,.14421272,.1778968,0,0,0,0,0,0,1,0,.0240211859345436,.0052680945955217,.0209352467209101,.0344162732362747,-.0058490000665188,.0073230001144111,.0098379999399185,.0095830000936985
40,1995,.023983143,.046033338,.081633002,.11753288,.15121695,.16472211,0,0,0,0,0,0,0,1,.0266798380762339,.0240211859345436,.0052680945955217,.0209352467209101,.0184519998729229,-.0058490000665188,.0073230001144111,.0098379999399185
40,1996,.022050196,.057649866,.093549743,.12723382,.14073898,.15729752,0,0,0,0,0,0,0,0,.0239831432700157,.0266798380762339,.0240211859345436,.0052680945955217,.0184220001101494,.0184519998729229,-.0058490000665188,.0073230001144111
40,1997,.035599668,.071499541,.10518362,.11868878,.13524732,.14280888,0,0,0,0,0,0,0,0,.0220501963049173,.0239831432700157,.0266798380762339,.0240211859345436,.0353880003094673,.0184220001101494,.0184519998729229,-.0058490000665188
40,1998,.035899878,.069583952,.083089113,.099647664,.10720923,.13426666,0,0,0,0,0,0,0,0,.0355996675789356,.0220501963049173,.0239831432700157,.0266798380762339,.0177580006420612,.0353880003094673,.0184220001101494,.0184519998729229
40,1999,.033684079,.047189239,.063747793,.071309358,.09836679,.11977362,0,0,0,0,0,0,0,0,.0358998775482178,.0355996675789356,.0220501963049173,.0239831432700157,.0299239996820688,.0177580006420612,.0353880003094673,.0184220001101494
40,2000,.013505161,.030063711,.037625276,.064682707,.086089537,.11959785,0,0,0,0,0,0,0,0,.0336840786039829,.0358998775482178,.0355996675789356,.0220501963049173,.0270789992064238,.0299239996820688,.0177580006420612,.0353880003094673
40,2001,.01655855,.024120117,.051177546,.072584376,.10609269,.14230779,0,0,0,0,0,0,0,0,.0135051608085632,.0336840786039829,.0358998775482178,.0355996675789356,.0089940000325441,.0270789992064238,.0299239996820688,.0177580006420612
40,2002,.0075615658,.034618996,.056025825,.089534134,.12574923,.14122187,0,0,0,0,0,0,0,0,.016558550298214,.0135051608085632,.0336840786039829,.0358998775482178,-.0178440008312464,.0089940000325441,.0270789992064238,.0299239996820688
